TEMPERATURE,WINDSPEED,ZENITH,DHI,DNI,POWER
9.1,1.2,94.22,0,0,0
10.2,1.3,87.93,14,0,0
11.2,1.3,82.23,33,543,26.1
13,1.9,76.62,45,696,27.1
14.7,2.5,71.24,52,792,30.4
16.6,2.7,66.17,58,852,54.8
18.5,3,61.52,63,899,57.3
20.2,3.4,57.37,66,928,57.9
21.9,3.7,53.87,69,949,57.7
22.9,3.9,51.14,71,962,55.4
23.9,4,49.3,72,972,51.1
24.5,4.1,48.48,72,976,55.5
25.2,4.3,48.71,73,972,58.8
25.6,4.3,49.98,72,967,56.5
25.9,4.4,52.22,72,955,55
26.1,4.3,55.31,69,939,58.7
26.2,4.3,59.1,67,912,61.4
26,4,63.48,63,878,62.3
25.7,3.7,68.33,58,828,60
24,2.7,73.54,50,755,51.8
22.3,1.6,79.04,41,641,40.3
22.3,1.6,84.73,26,440,15.9
18.6,1.7,90.27,0,0,0
17.9,1.9,96.88,0,0,0
17.3,2.1,103.07,0,0,0
16.8,2.4,109.34,0,0,0
16.3,2.7,115.66,0,0,0
15.8,2.9,122.01,0,0,0
15.4,3.1,128.37,0,0,0
15,3.1,134.69,0,0,0
14.5,3,140.93,0,0,0
14.1,3,147.01,0,0,0
13.8,3,152.79,0,0,0
13.5,3,158.02,0,0,0
13.2,3,162.18,0,0,0
13,3,164.37,0,0,0
12.7,3,163.76,0,0,0
12.4,3,160.63,0,0,0
12.1,2.9,155.94,0,0,0
11.8,2.9,150.43,0,0,0
11.5,2.8,144.5,0,0,0
11.1,2.8,138.35,0,0,0
10.8,2.7,132.07,0,0,0
10.5,2.7,125.74,0,0,0
10.1,2.6,119.39,0,0,0
9.8,2.6,113.05,0,0,0
9.5,2.6,106.75,0,0,0
9.3,2.6,100.52,0,0,0
9,2.6,94.39,0,0,0
10,3.1,88.1,14,276,0
11.1,3.7,82.42,31,560,19.6
12.5,3.5,76.82,43,714,42.3
14,3.3,71.45,51,802,52.4
16.2,3.3,66.4,57,862,57.5
18.4,3.4,61.76,62,903,59.5
20.7,4,57.63,66,932,58.1
23,4.6,54.14,68,954,56.1
24.6,4.9,51.42,70,972,57.6
26.3,5.2,49.59,68,985,54.3
27.2,5.2,48.77,69,988,55.9
28.1,5.3,49,69,987,57.4
28.5,5.3,50.26,68,982,54.9
29,5.2,52.48,66,973,56.7
29.1,5,55.55,64,957,59
29.2,4.8,59.33,62,931,59.2
28.8,4.4,63.7,58,897,59
28.5,3.9,68.53,53,847,56.7
26.5,3.1,73.72,46,776,51.2
24.6,2.3,79.21,37,668,39.8
24.6,2.3,84.88,24,471,15.8
20.5,2.7,90.95,0,0,0
20,3.1,97.02,0,0,0
19.6,3.6,103.2,0,0,0
19,3.7,109.46,0,0,0
18.4,3.8,115.78,0,0,0
17.8,3.7,122.13,0,0,0
17.2,3.6,128.49,0,0,0
16.7,3.5,134.82,0,0,0
16.2,3.4,141.06,0,0,0
15.8,3.3,147.15,0,0,0
15.4,3.2,152.96,0,0,0
14.9,3.2,158.23,0,0,0
14.5,3.2,162.43,0,0,0
13.9,3.1,164.65,0,0,0
13.4,3,164.05,0,0,0
12.8,3,160.87,0,0,0
12.3,2.9,156.15,0,0,0
11.9,2.9,150.62,0,0,0
11.4,2.8,144.67,0,0,0
11.2,2.9,138.51,0,0,0
10.9,2.9,132.23,0,0,0
10.7,2.9,125.89,0,0,0
10.5,3,119.54,0,0,0
10.4,3.1,113.2,0,0,0
10.3,3.2,106.91,0,0,0
10.3,3.4,100.68,0,0,0
10.2,3.5,94.55,0,0,0
11.4,4.1,88.27,13,252,0
12.5,4.7,82.6,31,548,18.7
14.1,4.6,77.01,43,706,41.8
15.8,4.6,71.66,51,802,52.9
18.1,4.8,66.62,57,863,56.4
20.4,5.1,61.99,62,905,62.8
22.6,6.1,57.88,65,935,64.3
24.9,7.2,54.4,69,955,63.9
25.9,7.3,51.69,71,969,58.2
26.9,7.5,49.88,72,977,57
27.3,7.5,49.06,72,985,57.3
27.6,7.5,49.28,74,981,58.2
27.6,7.4,50.53,74,975,56.4
27.6,7.4,52.74,73,962,64
27.4,7.2,55.8,71,945,60.1
27.2,7,59.56,68,919,62.9
26.7,6.6,63.9,64,884,60.4
26.3,6.1,68.72,58,833,57.4
24.8,5.1,73.9,51,758,50.6
23.3,4,79.37,41,639,38.1
23.3,4,85.03,26,427,12.2
18.9,3,91.09,0,0,0
18.3,3.1,97.15,0,0,0
17.7,3.2,103.32,0,0,0
17.3,3.3,109.58,0,0,0
16.9,3.4,115.9,0,0,0
16.5,3.5,122.25,0,0,0
16.1,3.6,128.6,0,0,0
15.5,3.5,134.93,0,0,0
15,3.5,141.19,0,0,0
14.5,3.5,147.29,0,0,0
14,3.5,153.12,0,0,0
13.6,3.5,158.42,0,0,0
13.2,3.6,162.67,0,0,0
12.9,3.7,164.93,0,0,0
12.6,3.8,164.32,0,0,0
12.3,3.8,161.12,0,0,0
12,3.9,156.36,0,0,0
11.7,3.9,150.8,0,0,0
11.4,3.8,144.84,0,0,0
11.1,3.8,138.67,0,0,0
10.8,3.7,132.38,0,0,0
10.6,3.6,126.04,0,0,0
10.3,3.5,119.69,0,0,0
10,3.4,113.35,0,0,0
9.8,3.3,107.06,0,0,0
9.6,3.2,100.85,0,0,0
9.4,3.1,94.72,0,0,0
10.5,3.6,88.43,13,240,0
11.5,4,82.79,31,550,16.2
13.1,4,77.21,44,713,39.3
14.7,3.9,71.86,52,808,49.8
16.9,4.1,66.84,59,870,55.9
19.1,4.4,62.23,64,910,60.1
20.7,4.6,58.13,68,941,60.1
22.3,4.8,54.67,72,960,60.8
23,4.6,51.97,74,975,54.9
23.8,4.4,50.16,74,991,56.4
24.1,4.2,49.34,74,995,53.7
24.5,3.9,49.56,74,994,53.9
24.7,3.8,50.8,73,989,54.6
24.8,3.6,53,72,978,56.1
24.7,3.6,56.03,70,961,56
24.6,3.6,59.78,67,935,57.2
24.1,3.6,64.1,63,900,59.1
23.7,3.7,68.9,58,848,57.4
21.9,3,74.07,50,773,49
20.2,2.2,79.52,41,650,38.3
20.2,2.2,85.17,25,436,6.2
16.1,2.5,91.22,0,0,0
15.7,3.3,97.27,0,0,0
15.4,4.2,103.44,0,0,0
14.6,4.6,109.69,0,0,0
13.9,5,116.01,0,0,0
13,5,122.36,0,0,0
12.1,5,128.71,0,0,0
11.4,4.8,135.05,0,0,0
10.7,4.6,141.31,0,0,0
10.1,4.2,147.43,0,0,0
9.5,3.7,153.28,0,0,0
8.8,3.1,158.61,0,0,0
8.1,2.4,162.9,0,0,0
7.5,2,165.21,0,0,0
6.9,1.6,164.6,0,0,0
6.4,1.4,161.36,0,0,0
5.9,1.2,156.56,0,0,0
5.6,1.1,150.98,0,0,0
5.2,1,145.01,0,0,0
5,1,138.82,0,0,0
4.8,1,132.53,0,0,0
4.5,1,126.19,0,0,0
4.3,1,119.84,0,0,0
4.1,1,113.51,0,0,0
3.9,1,107.22,0,0,0
3.7,1,101.01,0,0,0
3.5,1,94.89,0,0,0
4.7,1.4,88.58,12,228,0
5.9,1.8,82.97,32,541,16.4
7.1,2.8,77.4,45,707,42.2
8.3,3.8,72.07,53,805,53.1
9.2,4.2,67.06,60,869,60.8
10.1,4.7,62.46,65,911,61.7
11,4.9,58.38,69,942,62.4
11.9,5.2,54.93,72,963,60.7
12.8,5.3,52.24,74,978,59
13.6,5.4,50.43,77,984,57.2
14.3,5.4,49.61,78,988,58.2
15,5.4,49.83,78,987,56.6
15.5,5.3,51.06,77,981,60.9
16,5.3,53.24,76,969,59.3
16.3,5.2,56.26,73,952,66.3
16.7,5.2,59.99,70,925,72.8
16.6,5.2,64.3,66,889,63.6
16.6,5.3,69.08,60,836,62.1
15.8,5,74.23,53,759,49
15,4.7,79.67,42,635,38.4
15,4.7,85.3,26,417,11.4
12.3,4.6,91.35,0,0,0
11.7,4.7,97.39,0,0,0
11.1,4.8,103.55,0,0,0
10.5,4.7,109.8,0,0,0
10,4.6,116.11,0,0,0
9.5,4.4,122.46,0,0,0
8.9,4.2,128.82,0,0,0
8.5,4.1,135.15,0,0,0
8.1,4,141.42,0,0,0
7.7,3.8,147.55,0,0,0
7.3,3.6,153.42,0,0,0
7,3.4,158.79,0,0,0
6.6,3.3,163.13,0,0,0
6.3,3.1,165.47,0,0,0
6,2.8,164.87,0,0,0
5.8,2.6,161.6,0,0,0
5.6,2.4,156.77,0,0,0
5.5,2.4,151.17,0,0,0
5.4,2.4,145.17,0,0,0
5.4,2.4,138.98,0,0,0
5.4,2.5,132.68,0,0,0
5.3,2.4,126.34,0,0,0
5.3,2.4,119.99,0,0,0
5.2,2.3,113.66,0,0,0
5.1,2.2,107.38,0,0,0
5.1,2.2,101.17,0,0,0
5,2.1,95.06,0,0,0
6,2.3,88.75,12,141,0
7.1,2.5,83.15,42,132,0
8.5,2.2,77.6,65,0,0.4
9.8,2,72.28,119,240,17.7
11.4,2.2,67.28,118,514,14.4
12.9,2.3,62.7,198,257,21.2
14.4,2.6,58.62,79,849,46.9
16,2.8,55.18,125,748,56.2
17.8,3.3,52.5,90,896,56.5
19.7,3.8,50.71,79,961,51.7
21.3,4.3,49.89,79,965,51.9
22.9,4.9,50.09,78,966,50.4
23.5,5.1,51.32,77,960,55.9
24.1,5.4,53.48,75,949,58.1
24.1,5.6,56.49,134,697,63.2
24.1,5.7,60.2,70,904,67.9
23.6,5.6,64.49,66,867,56.2
23.1,5.5,69.25,60,818,56.9
21.4,4.4,74.39,52,739,51.6
19.7,3.3,79.82,42,610,40.4
19.7,3.3,85.43,28,112,2.2
15.2,2.3,91.47,0,0,0
14.5,2.2,97.51,0,0,0
13.9,2.1,103.66,0,0,0
13.3,2,109.9,0,0,0
12.8,1.9,116.21,0,0,0
12.3,1.8,122.55,0,0,0
11.8,1.8,128.91,0,0,0
11.4,2,135.25,0,0,0
11,2.2,141.53,0,0,0
10.7,2.7,147.67,0,0,0
10.4,3.2,153.56,0,0,0
10.1,3.5,158.96,0,0,0
9.7,3.8,163.34,0,0,0
9.3,3.8,165.74,0,0,0
8.8,3.9,165.13,0,0,0
8.6,4,161.83,0,0,0
8.3,4.1,156.97,0,0,0
7.9,3.9,151.34,0,0,0
7.5,3.6,145.34,0,0,0
7,3.2,139.14,0,0,0
6.4,2.7,132.83,0,0,0
5.9,2.3,126.49,0,0,0
5.3,1.9,120.14,0,0,0
4.9,1.7,113.81,0,0,0
4.5,1.5,107.54,0,0,0
4.2,1.4,101.33,0,0,0
3.9,1.3,95.23,0,0,0
5,1.8,88.9,12,130,0
6.1,2.3,83.34,35,445,16.3
7.3,2.3,77.79,51,627,41.6
8.5,2.4,72.48,63,733,52.6
9.6,2,67.5,71,804,56.5
10.7,1.7,62.93,77,856,57.7
11.7,1.5,58.87,85,820,59.6
12.7,1.2,55.44,84,919,54.9
13.7,1.6,52.77,86,936,53.8
14.6,2,50.97,87,944,51.9
15.5,2.6,50.15,148,756,51.3
16.3,3.2,50.36,139,777,50.4
17,3.5,51.57,87,940,43.9
17.6,3.7,53.72,85,922,30.3
18.1,3.8,56.7,83,903,59.4
18.6,3.9,60.4,186,428,59.1
18.9,3.9,64.67,173,312,46.3
19.2,3.8,69.42,148,120,26.6
18.2,2.9,74.54,102,35,1
17.3,2.1,79.95,64,46,0
17.3,2.1,85.56,27,34,0
13.8,1.9,91.59,0,0,0
13.3,2,97.62,0,0,0
12.8,2.1,103.76,0,0,0
12.3,2,110,0,0,0
11.8,2,116.3,0,0,0
11.4,2,122.65,0,0,0
11,2,129,0,0,0
10.8,2.2,135.34,0,0,0
10.6,2.3,141.62,0,0,0
10.4,2.6,147.78,0,0,0
10.3,2.8,153.69,0,0,0
10,2.9,159.12,0,0,0
9.7,3.1,163.55,0,0,0
9.4,3,165.99,0,0,0
9,3,165.39,0,0,0
9,3,162.06,0,0,0
8.9,3,157.17,0,0,0
8.7,2.9,151.52,0,0,0
8.4,2.8,145.5,0,0,0
7.9,2.7,139.29,0,0,0
7.4,2.6,132.99,0,0,0
7.1,2.6,126.64,0,0,0
6.8,2.6,120.29,0,0,0
6.7,2.7,113.97,0,0,0
6.5,2.8,107.69,0,0,0
6.4,3,101.49,0,0,0
6.4,3.1,95.4,0,0,0
7.5,3.8,89.07,0,0,0
8.6,4.5,83.52,39,158,0.1
10.3,4.7,77.99,70,0,23.6
12,4.8,72.69,122,124,31.9
14.4,5.8,67.72,129,439,47.7
16.8,6.8,63.16,121,610,59.7
18.6,7.8,59.11,65,914,46.5
20.5,8.8,55.69,68,933,55.3
21.5,9.2,53.03,70,948,58.4
22.4,9.6,51.24,73,950,57.8
23,9.8,50.42,74,954,57.3
23.5,10,50.61,75,953,60.9
23.6,10.2,51.81,75,950,56.8
23.8,10.3,53.95,75,935,56.1
23.8,10.2,56.92,72,920,58.8
23.8,10.2,60.59,69,896,56.9
23.6,9.7,64.85,65,858,61.9
23.4,9.3,69.58,60,800,59.5
22.7,8.6,74.69,52,719,51
22,7.9,80.09,41,594,37.7
22,7.9,85.68,24,364,3.4
19.8,7,91.7,0,0,0
19.2,6.9,97.72,0,0,0
18.5,6.9,103.86,0,0,0
18,7,110.09,0,0,0
17.5,7,116.39,0,0,0
17.1,7.3,122.73,0,0,0
16.7,7.7,129.09,0,0,0
16.1,8,135.43,0,0,0
15.4,8.4,141.72,0,0,0
14.3,7.7,147.88,0,0,0
13.2,7.1,153.82,0,0,0
12.3,6.9,159.27,0,0,0
11.4,6.6,163.76,0,0,0
10.6,6.1,166.24,0,0,0
9.8,5.7,165.65,0,0,0
9.1,5.3,162.29,0,0,0
8.5,5,157.37,0,0,0
8.1,4.8,151.7,0,0,0
7.6,4.6,145.67,0,0,0
7.5,4.9,139.45,0,0,0
7.3,5.2,133.14,0,0,0
7.1,5.2,126.79,0,0,0
6.9,5.3,120.44,0,0,0
6.4,5,114.12,0,0,0
6,4.8,107.85,0,0,0
5.5,4.5,101.66,0,0,0
5,4.2,95.57,0,0,0
5.4,4.3,89.22,0,0,0
5.8,4.3,83.7,28,570,17.5
6.9,5.2,78.18,40,742,42.1
8.1,6,72.89,49,841,52.5
9,6.3,67.93,55,904,58.8
10,6.5,63.38,60,945,62.4
10.9,6.3,59.35,64,975,63.6
11.8,6.1,55.94,66,996,62.7
12.5,5.7,53.28,68,1010,59.5
13.3,5.4,51.49,70,1018,58.8
13.8,5.1,50.67,70,1022,55.8
14.3,4.8,50.86,69,1022,58
14.5,4.6,52.05,69,1017,57
14.8,4.3,54.17,67,1006,56.3
14.8,4.2,57.12,65,990,61.4
14.8,4,60.78,61,968,59.5
14.5,3.9,65.02,57,934,61
14.2,3.7,69.73,52,885,59
12.9,2.8,74.83,46,800,50.8
11.7,1.8,80.21,36,680,36.3
11.7,1.8,85.79,22,462,0.6
7.9,1.3,91.81,0,0,0
7.6,1.3,97.82,0,0,0
7.3,1.3,103.95,0,0,0
7.2,1.2,110.18,0,0,0
7.1,1.2,116.47,0,0,0
7,1.2,122.81,0,0,0
6.9,1.1,129.16,0,0,0
6.7,1,135.51,0,0,0
6.5,1,141.8,0,0,0
6.3,0.9,147.98,0,0,0
6.1,0.9,153.93,0,0,0
5.8,0.8,159.42,0,0,0
5.5,0.8,163.95,0,0,0
5,0.9,166.49,0,0,0
4.6,0.9,165.91,0,0,0
4.1,1,162.52,0,0,0
3.7,1.1,157.56,0,0,0
3.3,1.2,151.87,0,0,0
2.8,1.2,145.83,0,0,0
2.6,1.3,139.6,0,0,0
2.4,1.3,133.29,0,0,0
2.4,1.3,126.94,0,0,0
2.4,1.3,120.59,0,0,0
2.4,1.4,114.27,0,0,0
2.3,1.4,108.01,0,0,0
2.2,1.5,101.82,0,0,0
2.1,1.5,95.74,0,0,0
3.2,1.7,89.37,0,0,0
4.3,1.9,83.88,28,534,14.2
6.1,2.2,78.37,40,710,38.9
7.8,2.6,73.1,48,812,51.1
9.9,2.9,68.15,54,877,57.7
11.9,3.3,63.61,59,920,63.7
13.9,3.8,59.58,63,951,61.8
15.9,4.2,56.18,65,972,58.8
17.1,4.3,53.53,67,987,54.9
18.3,4.4,51.75,69,996,52.1
19.1,4.5,50.92,69,1000,51.7
20,4.5,51.11,70,997,52.8
20.5,4.6,52.28,70,991,54.7
21,4.6,54.39,69,979,54.2
21.1,4.6,57.32,67,962,57.9
21.3,4.6,60.96,64,936,60.2
20.9,4.4,65.19,60,900,57
20.6,4.1,69.89,55,849,53.1
18.4,3.1,74.96,47,771,48.8
16.3,2.1,80.33,38,643,37.3
16.3,2.1,85.9,23,416,0.1
12.3,2.1,91.91,0,0,0
11.8,2.3,97.91,0,0,0
11.3,2.5,104.03,0,0,0
10.8,2.5,110.25,0,0,0
10.4,2.6,116.54,0,0,0
9.9,2.6,122.88,0,0,0
9.4,2.6,129.24,0,0,0
9,2.6,135.58,0,0,0
8.6,2.7,141.88,0,0,0
8.3,2.6,148.07,0,0,0
7.9,2.6,154.04,0,0,0
7.5,2.6,159.56,0,0,0
7.2,2.6,164.14,0,0,0
6.8,2.5,166.72,0,0,0
6.5,2.4,166.15,0,0,0
6.2,2.4,162.74,0,0,0
5.8,2.4,157.76,0,0,0
5.6,2.4,152.05,0,0,0
5.3,2.5,145.99,0,0,0
5.1,2.6,139.76,0,0,0
5,2.7,133.44,0,0,0
4.9,2.8,127.09,0,0,0
4.8,2.9,120.74,0,0,0
5,3.2,114.43,0,0,0
5.1,3.5,108.16,0,0,0
5.2,3.6,101.98,0,0,0
5.3,3.8,95.91,0,0,0
6.4,4.3,89.53,0,0,0
7.4,4.8,84.06,27,520,10.9
8.9,4.9,78.56,39,700,39.3
10.5,5.1,73.3,47,803,51.5
12.3,5.3,68.36,53,869,56.6
14.2,5.5,63.83,58,914,58.2
15.8,5.4,59.81,62,945,59.6
17.4,5.3,56.42,64,967,60
18.7,5.1,53.78,66,982,55.9
19.9,4.8,52,65,994,54
20.8,4.7,51.17,65,998,50.2
21.6,4.5,51.35,64,999,49.9
22,4.4,52.51,64,993,50.5
22.5,4.2,54.6,62,983,53.9
22.5,4.1,57.52,61,966,53.6
22.6,3.9,61.14,63,931,54.5
22.2,3.5,65.35,59,895,57.4
21.9,3.1,70.03,55,839,57.4
19.7,2.3,75.09,48,761,49.7
17.6,1.4,80.45,38,629,36.7
17.6,1.4,86,22,400,0.1
14,1.5,92,0,0,0
13.4,1.6,98,0,0,0
12.8,1.6,104.11,0,0,0
12.2,1.7,110.33,0,0,0
11.7,1.8,116.61,0,0,0
11.2,1.9,122.95,0,0,0
10.7,2.1,129.3,0,0,0
10.2,2.2,135.65,0,0,0
9.6,2.3,141.95,0,0,0
9,2.3,148.15,0,0,0
8.4,2.3,154.14,0,0,0
7.8,2.2,159.69,0,0,0
7.2,2.1,164.31,0,0,0
6.7,1.9,166.96,0,0,0
6.2,1.7,166.4,0,0,0
5.7,1.5,162.96,0,0,0
5.2,1.3,157.95,0,0,0
5,1.2,152.22,0,0,0
4.8,1,146.15,0,0,0
4.9,0.9,139.91,0,0,0
5.1,0.9,133.59,0,0,0
5.4,0.8,127.24,0,0,0
5.6,0.6,120.89,0,0,0
5.8,0.5,114.58,0,0,0
5.9,0.3,108.32,0,0,0
5.9,0.3,102.14,0,0,0
5.9,0.3,96.07,0,0,0
6.4,0.4,89.68,0,0,0
7,0.6,84.24,28,479,8.6
8.5,1.1,78.75,42,667,39.5
10,1.6,73.5,51,779,50.9
11.5,2.1,68.57,58,849,57.5
13,2.7,64.05,63,894,62.3
14.2,2.8,60.04,67,927,58.8
15.3,2.8,56.66,70,950,55
16.3,2.9,54.02,72,965,56.9
17.2,2.9,52.24,71,978,53.8
17.9,2.9,51.41,72,982,53.7
18.7,2.9,51.58,73,979,54.4
19.1,2.9,52.73,72,974,56
19.6,2.9,54.81,72,960,56.8
19.8,2.8,57.71,70,942,56.1
20,2.7,61.31,68,912,56.8
19.7,2.6,65.5,63,875,58.6
19.4,2.5,70.17,58,818,58.1
17.5,2,75.21,50,737,49
15.7,1.4,80.56,40,601,35.9
15.7,1.4,86.09,23,366,0.1
11.9,1.7,92.09,0,0,0
11.4,1.8,98.08,0,0,0
11,1.9,104.19,0,0,0
10.6,1.9,110.39,0,0,0
10.3,2,116.68,0,0,0
9.9,2,123,0,0,0
9.6,2,129.36,0,0,0
9.1,2,135.71,0,0,0
8.7,2,142.02,0,0,0
8.2,2,148.23,0,0,0
7.8,1.9,154.23,0,0,0
7.4,1.9,159.81,0,0,0
7,1.9,164.48,0,0,0
6.6,1.9,167.18,0,0,0
6.1,2,166.64,0,0,0
5.7,2.2,163.17,0,0,0
5.3,2.4,158.14,0,0,0
5,2.6,152.39,0,0,0
4.7,2.9,146.31,0,0,0
4.5,3,140.06,0,0,0
4.2,3.1,133.74,0,0,0
3.9,3.2,127.39,0,0,0
3.7,3.4,121.04,0,0,0
3.4,3.5,114.73,0,0,0
3.2,3.6,108.48,0,0,0
3.1,3.6,102.31,0,0,0
2.9,3.6,96.24,0,0,0
3.5,3.8,89.82,0,0,0
4.1,4.1,84.42,33,350,9.9
5.6,4,78.94,53,554,38.6
7.2,3.9,73.7,72,643,49.5
9,4,68.78,83,726,57.7
10.8,4,64.27,102,744,61.3
11.9,3.9,60.27,109,786,61.5
13,3.9,56.89,124,792,61.9
13.9,3.8,54.26,128,813,56.4
14.9,3.8,52.48,111,874,53.2
15.5,3.7,51.65,112,879,53.4
16.2,3.6,51.81,112,879,52.1
16.6,3.5,52.95,111,872,54.8
16.9,3.4,55.01,108,859,56.1
17,3.4,57.89,104,837,57
17.1,3.3,61.47,82,856,56.9
16.8,3.2,65.65,76,815,55.3
16.6,3,70.3,68,757,53.1
15.5,2.3,75.33,58,669,47.3
14.4,1.7,80.66,45,532,34.5
14.4,1.7,86.18,25,293,0
11.5,1.3,92.18,0,0,0
11.1,1.4,98.15,0,0,0
10.8,1.5,104.25,0,0,0
10.4,1.5,110.46,0,0,0
10.1,1.5,116.73,0,0,0
9.7,1.5,123.06,0,0,0
9.3,1.5,129.41,0,0,0
9,1.5,135.76,0,0,0
8.6,1.5,142.08,0,0,0
8.3,1.5,148.3,0,0,0
8,1.4,154.32,0,0,0
7.6,1.4,159.93,0,0,0
7.2,1.4,164.64,0,0,0
6.9,1.4,167.4,0,0,0
6.5,1.3,166.87,0,0,0
6.2,1.3,163.38,0,0,0
5.9,1.3,158.32,0,0,0
5.7,1.2,152.56,0,0,0
5.5,1.2,146.47,0,0,0
5.4,1.1,140.22,0,0,0
5.2,1.1,133.89,0,0,0
5.1,1,127.54,0,0,0
5,1,121.19,0,0,0
4.9,0.9,114.89,0,0,0
4.8,0.9,108.64,0,0,0
4.5,0.9,102.47,0,0,0
4.3,0.9,96.41,0,0,0
5.1,1.3,89.97,0,0,0
6,1.6,84.6,34,332,12.4
7.4,1.9,79.13,71,50,29.6
8.9,2.1,73.89,108,49,42.7
10.5,2.2,68.98,132,357,49.9
12.1,2.3,64.48,85,804,56
13.5,2.5,60.49,91,843,56.7
14.9,2.8,57.12,95,870,55.2
15.7,2.8,54.49,98,889,55.1
16.5,2.8,52.71,99,902,57.5
16.9,2.8,51.88,100,907,54
17.4,2.8,52.03,97,918,52.5
17.6,2.7,53.15,96,911,53.9
17.9,2.7,55.2,91,903,54.5
17.9,2.6,58.06,88,883,58.7
17.9,2.6,61.63,86,847,59.8
17.6,2.5,65.79,80,805,58.8
17.3,2.5,70.42,71,747,57.6
16,1.9,75.44,61,657,49.1
14.6,1.3,80.76,46,520,35.8
14.6,1.3,86.27,25,280,0
11.1,1.4,92.25,0,0,0
10.7,1.5,98.22,0,0,0
10.3,1.7,104.32,0,0,0
10,1.8,110.51,0,0,0
9.7,1.9,116.78,0,0,0
9.4,2.1,123.11,0,0,0
9,2.2,129.46,0,0,0
8.7,2.2,135.81,0,0,0
8.3,2.3,142.13,0,0,0
7.8,2.2,148.36,0,0,0
7.3,2.1,154.39,0,0,0
6.9,2,160.03,0,0,0
6.5,1.8,164.8,0,0,0
6.1,1.7,167.61,0,0,0
5.7,1.5,167.11,0,0,0
5.4,1.4,163.59,0,0,0
5.2,1.3,158.51,0,0,0
5.1,1.3,152.73,0,0,0
5.1,1.2,146.63,0,0,0
5.1,1.2,140.37,0,0,0
5.2,1.1,134.04,0,0,0
5.1,1.1,127.69,0,0,0
5.1,1.1,121.35,0,0,0
5,1.1,115.04,0,0,0
4.9,1.1,108.79,0,0,0
4.7,1.1,102.63,0,0,0
4.6,1.1,96.58,0,0,0
5.5,1.3,90.12,0,0,0
6.3,1.4,84.77,29,414,2
7.6,1.5,79.32,45,615,35.3
9,1.6,74.09,55,738,47.5
10.8,1.9,69.19,63,813,52.9
12.6,2.2,64.69,68,867,55.9
14.7,2.9,60.71,72,902,55.3
16.8,3.6,57.35,75,933,53.3
18.3,3.7,54.72,77,950,51.3
19.8,3.8,52.94,74,971,51
20.6,3.7,52.1,75,975,52.1
21.3,3.7,52.24,75,973,52.3
21.6,3.7,53.36,74,967,55.3
22,3.7,55.39,73,955,61.4
22.1,3.6,58.23,71,942,55.3
22.1,3.6,61.79,66,919,57.8
21.7,3.3,65.92,62,882,53.7
21.3,3,70.54,57,824,54
19.3,2.2,75.55,49,742,48.1
17.3,1.4,80.85,38,608,35.4
17.3,1.4,86.35,22,370,0
14.3,1.5,92.32,0,0,0
13.8,1.5,98.28,0,0,0
13.3,1.6,104.37,0,0,0
12.8,1.6,110.56,0,0,0
12.2,1.6,116.83,0,0,0
11.7,1.6,123.15,0,0,0
11.1,1.6,129.5,0,0,0
10.6,1.7,135.85,0,0,0
10.1,1.7,142.18,0,0,0
9.7,1.8,148.41,0,0,0
9.3,1.8,154.46,0,0,0
8.9,1.8,160.13,0,0,0
8.5,1.9,164.94,0,0,0
8.2,1.9,167.81,0,0,0
7.8,1.9,167.33,0,0,0
7.5,1.9,163.8,0,0,0
7.1,2,158.69,0,0,0
6.8,2,152.89,0,0,0
6.5,2,146.78,0,0,0
6.2,2,140.52,0,0,0
6,2,134.19,0,0,0
5.7,1.9,127.84,0,0,0
5.4,1.9,121.5,0,0,0
5.1,1.9,115.19,0,0,0
4.8,1.8,108.95,0,0,0
4.6,1.8,102.79,0,0,0
4.3,1.8,96.74,0,0,0
5.4,2,90.27,0,0,0
6.5,2.2,84.95,26,467,6.5
8.3,2.6,79.5,41,668,36.5
10,3,74.28,50,785,49
11.9,2.9,69.39,57,857,53.8
13.8,2.7,64.9,63,906,57.2
15.9,2.9,60.93,67,940,59.9
18,3,57.57,69,964,58.5
19.6,2.8,54.95,71,980,52.9
21.2,2.6,53.17,71,993,49.6
22.1,2.3,52.32,71,998,50.9
22.9,2.1,52.45,71,997,51.6
23.3,1.9,53.55,70,992,50
23.7,1.8,55.57,68,982,49.9
23.9,1.8,58.4,66,965,51.9
24,1.7,61.93,59,948,51.1
23.5,1.5,66.05,55,913,55.8
23.1,1.3,70.66,50,861,55.3
21.1,1.2,75.65,44,784,47.1
19.1,1.1,80.94,34,657,34.9
19.1,1.1,86.42,20,426,0
15.7,1.5,92.39,0,0,0
14.9,1.6,98.34,0,0,0
14.1,1.6,104.42,0,0,0
13.6,1.7,110.61,0,0,0
13,1.9,116.87,0,0,0
12.6,2,123.19,0,0,0
12.2,2.1,129.53,0,0,0
11.8,2.2,135.89,0,0,0
11.4,2.3,142.21,0,0,0
11,2.4,148.46,0,0,0
10.6,2.4,154.52,0,0,0
10.2,2.3,160.22,0,0,0
9.8,2.3,165.08,0,0,0
9.4,2.2,168.01,0,0,0
9.1,2.2,167.55,0,0,0
8.8,2.1,164,0,0,0
8.5,2,158.87,0,0,0
8.2,1.9,153.06,0,0,0
7.9,1.8,146.94,0,0,0
7.5,1.8,140.67,0,0,0
7.2,1.7,134.34,0,0,0
6.9,1.7,127.98,0,0,0
